,time,open,high,low,close,volume,MA50,MA200,sup,Buy_signal,Sell_signal
37,2013-03-01,23350,23800,23350,23490,314740,22224.47368,22224.47368,22013.25289,0,0
38,2013-03-04,23550,23640,23190,23190,264030,22249.23077,22249.23077,22013.25289,0,0
39,2013-03-05,22940,23190,22830,22940,89560,22266.5,22266.5,22013.25289,0,0
40,2013-03-06,23090,23290,22940,23290,39940,22291.46341,22291.46341,22013.25289,0,0
41,2013-03-07,23290,23350,23140,23140,233500,22311.66667,22311.66667,22013.25289,0,0
42,2013-03-08,22890,23350,22890,23140,35110,22330.93023,22330.93023,22013.25289,0,0
43,2013-03-11,23190,23350,22980,23140,85580,22349.31818,22349.31818,22013.25289,0,0
44,2013-03-12,23350,23440,23140,23240,235000,22369.11111,22369.11111,22013.25289,0,0
45,2013-03-13,23290,23290,23140,23240,199990,22388.04348,22388.04348,22040.11664,0,0
46,2013-03-14,23140,23290,22980,23240,156780,22406.17021,22406.17021,22040.11664,0,0
47,2013-03-15,23240,23400,23190,23190,200740,22422.5,22422.5,22228.01985,0,0
48,2013-03-18,23350,24010,23290,23860,429120,22451.83673,22451.83673,22383.8952,0,0
49,2013-03-19,23860,24970,23860,24870,533560,22500.2,22500.2,22853.89835,0,0
50,2013-03-20,25220,26390,24870,26140,419370,22627.2,22571.56863,23640.29168,0,0
51,2013-03-21,26140,26140,25320,25370,540040,22738.8,22625.38462,23673.08126,0,0
52,2013-03-22,25370,26640,25320,25620,671960,22846.2,22681.88679,23673.08126,0,0
53,2013-03-25,26140,26390,25320,25370,472830,22948.6,22731.66667,23673.08126,0,0
54,2013-03-26,25370,25880,25320,25320,255890,23041,22778.72727,23673.08126,0,0
55,2013-03-27,25320,26390,25120,26390,707080,23161.8,22843.21429,23673.08126,0,0
56,2013-03-28,26140,27910,26140,26890,2542170,23285.6,22914.21053,24077.61156,0,0
57,2013-03-29,26890,27400,26390,27150,272890,23394.2,22987.24138,24077.61156,0,0
58,2013-04-01,27150,28930,26890,28930,681350,23524.2,23087.9661,24499.20495,0,0
59,2013-04-02,29170,29680,28420,28420,1627880,23653.2,23176.83333,25586.45547,0,0
60,2013-04-03,28670,28930,27400,27910,811700,23768,23254.42623,25586.45547,0,0
61,2013-04-04,27910,27910,26640,26640,1324870,23874.4,23309.03226,25586.45547,0,0
62,2013-04-05,27150,27400,26640,27150,558450,23995.2,23370,25586.45547,0,0
63,2013-04-08,27400,27910,26890,27400,385390,24130.2,23432.96875,25586.45547,0,0
64,2013-04-09,27400,28930,27150,28670,1379610,24290.6,23513.53846,25586.45547,0,0
65,2013-04-10,28930,30450,27910,27910,2047410,24435.8,23580.15152,25586.45547,0,0
66,2013-04-11,28670,29170,28170,29170,717170,24593.8,23663.58209,25586.45547,0,0
67,2013-04-12,29430,29430,27660,28170,609040,24702.6,23729.85294,25586.45547,0,0
68,2013-04-15,27910,28930,27400,28170,754530,24804.2,23794.2029,25586.45547,0,0
69,2013-04-16,27910,28420,27400,27910,1118220,24900.6,23853,25586.45547,0,0
70,2013-04-17,28420,28420,27660,28170,348830,24997,23913.80282,25586.45547,0,0
71,2013-04-18,27910,27910,27150,27400,355410,25091.2,23962.22222,25586.45547,0,0
72,2013-04-22,27400,27660,26640,26890,601540,25172.4,24002.32877,25586.45547,0,0
73,2013-04-23,27400,27660,26640,27400,657370,25253.4,24048.24324,25586.45547,0,0
74,2013-04-24,27660,27660,27400,27660,80830,25344.8,24096.4,25586.45547,0,0
75,2013-04-25,27660,27910,27150,27400,262520,25423,24139.86842,25586.45547,0,0
76,2013-04-26,27400,27400,26890,26890,490500,25492,24175.58442,25586.45547,0,0
77,2013-05-02,27150,27400,26890,26890,368230,25555.8,24210.38462,25586.45547,0,0
78,2013-05-03,26890,27400,26890,26890,227880,25619.6,24244.3038,25586.45547,0,0
79,2013-05-06,27150,28170,27150,28170,655880,25716,24293.375,25586.45547,0,0
80,2013-05-07,27910,28420,27400,27400,568980,25793,24331.7284,25586.45547,0,0
81,2013-05-08,27660,27910,27400,27660,496180,25879.2,24372.31707,25586.45547,0,0
82,2013-05-09,27910,28170,27660,27660,1022500,25964.4,24411.92771,25586.45547,0,0
83,2013-05-10,28420,28930,27910,27910,1786950,26052.8,24453.57143,25801.59676,0,0
84,2013-05-13,28170,28420,27660,27660,905960,26149.4,24491.29412,25801.59676,0,0
85,2013-05-14,27660,27910,27400,27910,497120,26239.6,24531.04651,25801.59676,0,0
86,2013-05-15,28170,28430,27650,28170,872370,26336,24572.87356,25801.59676,0,0
87,2013-05-16,28170,28690,27910,28430,697960,26434.8,24616.70455,25900.13752,0,0
88,2013-05-17,28430,28430,27910,28170,433180,26534.4,24656.62921,25900.13752,0,0
89,2013-05-20,28170,28690,27910,28430,1118620,26644.2,24698.55556,26011.52973,0,0
90,2013-05-21,28690,29970,28690,29460,1279930,26767.6,24750.87912,26708.45374,0,0
91,2013-05-22,29460,29970,29200,29460,690060,26894,24802.06522,27007.96038,0,0
92,2013-05-23,29460,30760,29200,29970,1244050,27030.6,24857.63441,27102.53726,0,0
93,2013-05-24,29970,30240,29460,30240,552490,27172.6,24914.89362,27102.53726,0,0
94,2013-05-27,30500,32049,30500,31520,916500,27338.2,24984.42105,28098.62927,0,0
95,2013-05-28,31520,32310,31520,32049,866820,27514.38,25058.01042,28854.25371,0,0
96,2013-05-29,32049,32570,31270,31270,1182130,27674.98,25122.05155,28854.25371,0,0
97,2013-05-30,31270,31780,30760,31780,682440,27846.78,25189.9898,28854.25371,0,0
98,2013-05-31,32310,32310,31270,31270,880170,27994.98,25251.40404,28854.25371,0,0
99,2013-06-03,31520,31520,31010,31010,522950,28117.78,25308.99,28854.25371,0,0
100,2013-06-04,31270,31270,30500,30500,826790,28204.98,25360.38614,28854.25371,0,0
101,2013-06-05,30760,31270,30500,31270,572030,28322.98,25418.32353,28854.25371,0,0
102,2013-06-06,31780,32049,31010,32049,1128010,28451.56,25482.69903,28854.25371,0,0
103,2013-06-07,32049,33850,32049,33330,784140,28610.76,25558.15385,29767.00147,0,0
104,2013-06-10,33590,33850,32820,32820,727410,28760.76,25627.31429,30165.71555,0,0
105,2013-06-11,32570,32820,32049,32310,793070,28879.16,25690.35849,30165.71555,0,0
106,2013-06-12,32049,32820,32049,32310,437990,28987.56,25752.2243,30165.71555,0,0
107,2013-06-13,32310,32570,31780,32310,691010,29090.76,25812.94444,30165.71555,0,0
108,2013-06-14,32820,32820,32049,32049,275840,29153.14,25870.15596,30165.71555,0,0
109,2013-06-17,32310,32310,31010,31010,865660,29204.94,25916.88182,30165.71555,0,0
110,2013-06-18,31010,31270,30500,30760,673760,29261.94,25960.51351,30165.71555,0,0
111,2013-06-19,31270,31520,31010,31270,177920,29354.54,26007.91964,30165.71555,0,0
112,2013-06-20,31010,31270,30500,30760,458210,29426.74,26049.97345,30165.71555,0,0
113,2013-06-21,30500,31010,30240,30760,263500,29493.94,26091.28947,30165.71555,0,0
114,2013-06-24,31010,31010,29460,29970,576700,29519.94,26125.01739,33168.93015,0,1
115,2013-06-25,29720,30240,28170,28690,960570,29535.54,26147.12931,32606.94014,0,0
116,2013-06-26,29200,29460,28430,29460,461070,29541.34,26175.44444,32302.37726,0,0
117,2013-06-27,29720,30760,29460,30500,771380,29587.94,26212.09322,32302.37726,0,0
118,2013-06-28,30760,30760,29970,29970,365950,29623.94,26243.67227,32302.37726,0,0
119,2013-07-01,29720,30760,29460,30760,359580,29680.94,26281.30833,32302.37726,0,0
120,2013-07-02,30500,31520,30500,31270,419070,29742.94,26322.53719,32302.37726,0,0
121,2013-07-03,31010,31520,30760,31010,352100,29815.14,26360.95902,32302.37726,0,0
122,2013-07-04,31270,31270,30760,31010,149020,29897.54,26398.7561,32302.37726,0,0
123,2013-07-05,31010,31270,30500,30500,288200,29959.54,26431.83065,32302.37726,0,0
124,2013-07-08,30500,30500,29970,29970,222620,30005.74,26460.136,32302.37726,0,0
125,2013-07-09,30240,30500,29970,30500,106210,30067.74,26492.19841,32302.37726,0,0
126,2013-07-10,31010,31270,30760,31010,324380,30150.14,26527.77165,32302.37726,0,0
127,2013-07-11,31010,31270,30760,31010,221910,30232.54,26562.78906,32302.37726,0,0
128,2013-07-12,31010,32570,31010,32570,1008390,30346.14,26609.35659,29106.70632,1,0
129,2013-07-15,32820,33590,32570,32820,505080,30439.14,26657.13077,30342.89113,0,0
130,2013-07-16,33080,33330,32820,33330,587900,30557.74,26708.0687,30510.33525,0,0
131,2013-07-17,33080,33590,32820,33330,386590,30671.14,26758.23485,30676.71593,0,0
132,2013-07-18,33080,33590,32820,33330,476080,30784.54,26807.64662,30707.89937,0,0
133,2013-07-19,33590,34370,33330,33850,1030480,30903.34,26860.20149,31263.91375,0,0
134,2013-07-22,33850,34120,33330,33850,781450,31027.14,26911.97778,31263.91375,0,0
135,2013-07-23,33850,34120,33330,33590,490760,31140.74,26961.08088,31263.91375,0,0
136,2013-07-24,33590,33850,32570,32570,1059260,31228.74,27002.0219,31263.91375,0,0
137,2013-07-25,32570,33080,32570,32570,377840,31311.54,27042.36957,31263.91375,0,0
138,2013-07-26,33080,33330,32310,33080,391530,31409.74,27085.80576,31263.91375,0,0
139,2013-07-29,33330,33330,32310,32570,233160,31492.54,27124.97857,31263.91375,0,0
140,2013-07-30,32570,33080,32570,32820,282610,31559.74,27165.36879,31263.91375,0,0
141,2013-07-31,32820,34120,32820,33850,549510,31647.54,27212.44366,31263.91375,0,0
142,2013-08-01,33850,34120,33590,33850,359930,31725.14,27258.86014,31300.24026,0,0
143,2013-08-02,34120,34120,33590,33850,240080,31797.34,27304.63194,31438.06308,0,0
144,2013-08-05,33850,34120,33330,33590,243020,31838.74,27347.97931,31438.06308,0,0
145,2013-08-06,33330,33850,33330,33850,95610,31874.76,27392.5137,31438.06308,0,0
146,2013-08-07,33850,35150,33850,34890,756860,31947.16,27443.51701,31981.0543,0,0
147,2013-08-08,34630,35150,34370,34890,207570,32009.36,27493.83108,32266.61797,0,0
148,2013-08-09,34890,35660,34890,35400,295920,32091.96,27546.89262,32807.81541,0,0
149,2013-08-12,35400,35660,34890,35660,479210,32184.96,27600.98,32830.27035,0,0
150,2013-08-13,35920,36450,35660,35660,682210,32288.16,27654.35099,33620.94601,0,0
151,2013-08-14,35660,36970,35660,36720,1341200,32397.16,27713.99342,33667.23944,0,0
152,2013-08-15,36970,37500,36970,36970,760810,32495.58,27774.4902,34631.20523,0,0
153,2013-08-16,36970,37230,36450,36720,421320,32563.38,27832.57792,34631.20523,0,0
154,2013-08-19,36720,37760,36450,37500,820800,32656.98,27894.94839,34631.20523,0,0
155,2013-08-20,37230,37500,36450,36720,735780,32745.18,27951.51923,34631.20523,0,0
156,2013-08-21,36720,36720,35660,36190,739380,32822.78,28003.99363,34631.20523,0,0
157,2013-08-22,35660,36450,35140,35660,619800,32889.78,28052.44937,34631.20523,0,0
158,2013-08-23,35660,35920,34880,35400,602840,32956.8,28098.66038,34631.20523,0,0
159,2013-08-26,35140,36190,34620,35920,578230,33055,28147.54375,34631.20523,0,0
160,2013-08-27,35920,35920,35140,35140,149550,33142.6,28190.97516,34631.20523,0,0
161,2013-08-28,34880,35140,33820,34090,818890,33199,28227.38889,37737.44857,0,1
162,2013-08-29,34090,34620,34090,34090,544370,33265.6,28263.35583,37374.24163,0,0
163,2013-08-30,34090,34350,33310,33570,1149960,33321.8,28295.71341,36863.63569,0,0
164,2013-09-03,34090,34350,33820,34090,390450,33404.2,28330.8303,36863.63569,0,0
165,2013-09-04,34090,34620,33820,34090,410500,33512.2,28365.5241,36863.63569,0,0
166,2013-09-05,34090,34350,33820,34350,568140,33610,28401.35928,36762.01256,0,0
167,2013-09-06,34350,34620,34090,34620,395540,33692.4,28438.375,36762.01256,0,0
168,2013-09-09,34350,34350,33570,33820,821050,33769.4,28470.21893,36571.47862,0,0
169,2013-09-10,33820,34350,33820,34090,430110,33836,28503.27647,36550.5531,0,0
170,2013-09-11,34350,34620,34090,34350,401550,33897.6,28537.46784,36550.5531,0,0
171,2013-09-12,34090,34620,34090,34350,192060,33964.4,28571.26163,36550.5531,0,0
172,2013-09-13,34350,34880,34350,34350,243370,34031.2,28604.66474,36550.5531,0,0
173,2013-09-16,34350,34620,34090,34090,400280,34103,28636.18966,36417.60176,0,0
174,2013-09-17,34090,34880,34090,34350,555300,34190.6,28668.84,36417.60176,0,0
175,2013-09-18,34620,34880,34090,34350,553350,34267.6,28701.11932,36417.60176,0,0
176,2013-09-19,34880,34880,34090,34350,889570,34334.4,28733.0339,36417.60176,0,0
177,2013-09-20,34350,34350,34090,34090,480930,34396,28763.12921,36196.93123,0,0
178,2013-09-23,34350,34350,33820,34350,520280,34431.6,28794.34078,36006.65534,0,0
179,2013-09-24,34350,35140,34350,34880,661620,34472.8,28828.15,36006.65534,0,0
180,2013-09-25,34880,35400,34620,35140,686920,34509,28863.0221,36006.65534,0,0
181,2013-09-26,35140,35140,34090,34620,2172310,34534.8,28894.65385,36006.65534,0,0
182,2013-09-27,34620,35400,34620,35140,550330,34571,28928.78142,36006.65534,0,0
183,2013-09-30,35400,35400,34880,35140,398410,34596.8,28962.53804,36006.65534,0,0
184,2013-10-01,34880,35400,34620,34880,1273670,34617.4,28994.52432,36006.65534,0,0
185,2013-10-02,34880,35140,33820,34350,1436740,34632.6,29023.3172,36006.65534,0,0
186,2013-10-03,34620,34880,34350,34350,518610,34668.2,29051.80214,36006.65534,0,0
187,2013-10-04,34620,35920,34090,35920,2330000,34735.2,29088.33511,36006.65534,0,0
188,2013-10-07,35920,36190,35660,35660,673410,34786.8,29123.10582,36006.65534,0,0
189,2013-10-08,35660,35920,35400,35660,394350,34848.6,29157.51053,36006.65534,0,0
190,2013-10-09,35400,35660,35140,35400,445960,34900.2,29190.19372,36006.65534,0,0
191,2013-10-10,35400,35400,34350,34620,1072070,34915.6,29218.47396,36006.65534,0,0
192,2013-10-11,34620,35140,34350,34350,1105470,34925.6,29245.06218,36006.65534,0,0
193,2013-10-14,34350,34620,34090,34090,806770,34930.4,29270.03608,36006.65534,0,0
194,2013-10-15,34090,34620,33820,34090,710190,34940.4,29294.75385,36006.65534,0,0
195,2013-10-16,34090,34620,33820,34090,521080,34945.2,29319.21939,36006.65534,0,0
196,2013-10-17,34350,34620,34090,34350,366630,34934.4,29344.75635,36006.65534,0,0
197,2013-10-18,34620,34620,34090,34350,310470,34923.6,29370.03535,36006.65534,0,0
198,2013-10-21,34620,34890,34350,34350,619900,34902.6,29395.0603,36006.65534,0,0
199,2013-10-22,34350,34620,34080,34620,422260,34881.8,29421.185,36006.65534,0,0
200,2013-10-23,34350,34890,34350,34620,585850,34861,29495.335,36006.65534,0,0
201,2013-10-24,34620,34620,34080,34080,404730,34808.2,29566.785,36006.65534,0,0
202,2013-10-25,34350,34620,33820,34080,370170,34750.4,29635.935,36006.65534,0,0
203,2013-10-28,34350,34620,34080,34080,230070,34697.6,29705.085,36006.65534,0,0
204,2013-10-29,34080,34080,33550,33820,391870,34624,29770.685,35687.15131,0,0
205,2013-10-30,34080,34620,34080,34350,724260,34576.6,29840.685,35687.15131,0,0
206,2013-10-31,34620,34620,34080,34080,164330,34534.4,29907.585,35687.15131,0,0
207,2013-11-01,34350,34620,34080,34080,301210,34502.8,29969.385,35687.15131,0,0
208,2013-11-04,34350,34350,33820,34080,373440,34476.4,30027.635,35687.15131,0,0
209,2013-11-05,34080,34350,33820,34350,493350,34445,30089.535,35687.15131,0,0
210,2013-11-06,34350,34350,34080,34350,139360,34429.2,30150.435,35687.15131,0,0
211,2013-11-07,34080,34350,33820,33820,426430,34423.8,30212.935,35687.15131,0,0
212,2013-11-08,33820,34080,33550,33820,347000,34418.4,30276.485,35448.35656,0,0
213,2013-11-11,33820,34080,33550,33820,197110,34423.4,30342.335,35442.16277,0,0
214,2013-11-12,33820,34080,33550,33550,226550,34412.6,30406.835,35436.8538,0,0
215,2013-11-13,33550,33820,33290,33550,268650,34401.8,30471.335,35172.30326,0,0
216,2013-11-14,34080,34350,33820,33820,185870,34391.2,30534.085,35172.30326,0,0
217,2013-11-15,33820,34350,33820,34080,259370,34380.4,30590.835,35172.30326,0,0
218,2013-11-18,34350,34620,34080,34620,507750,34396.4,30648.485,35172.30326,0,0
219,2013-11-19,34620,34620,34080,34080,206580,34396.2,30703.435,35172.30326,0,0
220,2013-11-20,34080,34350,33820,34080,230360,34390.8,30757.085,35172.30326,0,0
221,2013-11-21,34350,34890,34080,34350,1022230,34390.8,30815.385,35172.30326,0,0
222,2013-11-22,34620,34620,34080,34620,228480,34396.2,30874.335,35172.30326,0,0
223,2013-11-25,34620,34890,34350,34350,262100,34401.4,30929.335,35172.30326,0,0
224,2013-11-26,34620,34620,34080,34350,345250,34401.4,30985.635,35172.30326,0,0
225,2013-11-27,34350,34620,34080,34350,463480,34401.4,31039.935,35172.30326,0,0
226,2013-11-28,34350,34620,34080,34080,186600,34396,31093.135,35172.30326,0,0
227,2013-11-29,34080,34350,34080,34080,269540,34395.8,31145.035,35172.30326,0,0
228,2013-12-02,34620,34890,34350,34620,477960,34401.2,31199.635,35172.30326,0,0
229,2013-12-03,34620,35160,34350,34620,537850,34396,31255.985,35172.30326,0,0
230,2013-12-04,34620,35160,34620,34620,580160,34385.6,31311.335,35172.30326,0,0
231,2013-12-05,34620,34890,34350,34620,304840,34385.6,31367.685,35172.30326,0,0
232,2013-12-06,34890,34890,34350,34620,136950,34375.2,31423.785,35172.30326,0,0
233,2013-12-09,34890,34890,34350,34350,245560,34359.4,31478.085,35172.30326,0,0
234,2013-12-10,34350,34890,34350,34620,233000,34354.2,31537.035,35172.30326,0,0
235,2013-12-11,34620,34620,34080,34080,302790,34348.8,31590.435,35172.30326,0,0
236,2013-12-12,34080,34350,34080,34350,138020,34348.8,31645.435,35172.30326,0,0
237,2013-12-13,34350,34620,34080,34350,170870,34317.4,31699.735,35172.30326,0,0
238,2013-12-16,34080,34350,34080,34350,120760,34291.2,31755.535,35172.30326,0,0
239,2013-12-17,34350,34350,34080,34350,111890,34265,31812.585,35172.30326,0,0
240,2013-12-18,34350,34350,34080,34080,184930,34238.6,31866.535,35172.30326,0,0
241,2013-12-19,34350,34620,34080,34080,632370,34227.8,31921.235,35172.30326,0,0
242,2013-12-20,34350,34620,34080,34350,270440,34227.8,31977.285,35172.30326,0,0
243,2013-12-23,34620,34890,34350,34890,395290,34243.8,32036.035,35172.30326,0,0
244,2013-12-24,34890,35160,34620,34620,287770,34254.4,32092.935,35172.30326,0,0
245,2013-12-25,34890,34890,34350,34620,126610,34265,32149.835,35172.30326,0,0
246,2013-12-26,34620,35420,34350,35420,519700,34286.4,32210.735,33168.71587,1,0
247,2013-12-27,35680,36480,35680,35680,880610,34313,32273.185,34154.61361,0,0
248,2013-12-30,35680,35950,35420,35420,401080,34334.4,32330.985,34154.61361,0,0
249,2013-12-31,35160,35680,35160,35420,340960,34350.4,32383.735,34154.61361,0,0
250,2014-01-02,35420,35420,34890,35420,229950,34366.4,32430.135,34154.61361,0,0
251,2014-01-03,35420,35420,34890,35160,256970,34388,32479.085,34154.61361,0,0
252,2014-01-06,35160,35680,35160,35680,176620,34420,32529.385,34154.61361,0,0
253,2014-01-07,35680,35950,35420,35680,153500,34452,32580.935,34154.61361,0,0
254,2014-01-08,35950,35950,35420,35950,181340,34494.6,32634.085,34154.61361,0,0
255,2014-01-09,35950,36480,35950,36220,336880,34532,32683.235,34531.68123,0,0
256,2014-01-10,36480,37820,36480,37020,1157340,34590.8,32733.885,35021.44106,0,0
257,2014-01-13,37280,38350,37280,38350,702930,34676.2,32789.885,35420.52091,0,0
258,2014-01-14,38350,38620,38080,38080,530710,34756.2,32835.635,36066.16078,0,0
259,2014-01-15,38080,39140,37820,39140,1043490,34852,32889.235,36066.16078,0,0
260,2014-01-16,39950,41270,39680,41010,1954470,34985.2,32954.735,37399.3222,0,0
261,2014-01-17,41270,42340,41010,41010,1332150,35129,33026.585,38468.70475,0,0
262,2014-01-20,41270,42070,40740,41270,571230,35278,33097.185,38468.70475,0,0
263,2014-01-21,41010,41540,40220,41010,411240,35421.8,33165.235,38468.70475,0,0
264,2014-01-22,41270,41820,39950,39950,555210,35549.8,33221.635,38468.70475,0,0
265,2014-01-23,40470,41010,40220,40220,242500,35683.2,33283.185,38468.70475,0,0
266,2014-01-24,40470,42070,40220,42070,703760,35848.2,33347.685,38468.70475,0,0
267,2014-01-27,42610,42610,41010,41010,324220,35986.8,33411.885,38468.70475,0,0
268,2014-02-06,41270,41540,40740,41010,281720,36114.6,33476.085,38468.70475,0,0
269,2014-02-07,41540,41540,40470,40470,228240,36242.4,33538.885,38468.70475,0,0
270,2014-02-10,40740,40740,40220,40470,211430,36370.2,33600.385,38468.70475,0,0
271,2014-02-11,41010,41540,40220,40470,535920,36492.6,33665.735,38468.70475,0,0
272,2014-02-12,40740,42070,40740,42070,590290,36641.6,33741.635,38468.70475,0,0
273,2014-02-13,42340,43930,42340,43930,761600,36833.2,33824.285,39184.11372,0,0
274,2014-02-14,44740,45270,43930,44470,637250,37035.6,33908.335,40639.24033,0,0
275,2014-02-17,44470,44470,43930,43930,276290,37227.2,33990.985,40639.24033,0,0
276,2014-02-18,43930,44470,43930,44210,479180,37429.8,34077.585,40860.2582,0,0
277,2014-02-19,44740,44740,43670,44210,385940,37632.4,34164.185,40883.79275,0,0
278,2014-02-20,44470,45530,43410,43930,969090,37818.6,34249.385,40883.79275,0,0
279,2014-02-21,44210,44470,43670,43930,259120,38004.8,34328.185,40883.79275,0,0
280,2014-02-24,43930,44210,43930,44210,197080,38196.6,34412.235,40897.11147,0,0
281,2014-02-25,44210,45800,44210,45800,895290,38420.2,34502.935,41603.95269,0,0
282,2014-02-26,46330,46330,45010,45800,298980,38643.8,34593.635,42189.1023,0,0
283,2014-02-27,45270,45530,44210,44210,394450,38841,34675.135,42189.1023,0,0
284,2014-02-28,44470,45010,43930,44210,511390,39032.8,34757.885,42189.1023,0,0
285,2014-03-03,44210,45010,43670,43670,445360,39224.6,34836.685,42189.1023,0,0
286,2014-03-04,43670,43670,42610,43410,200210,39405.8,34912.885,42189.1023,0,0
287,2014-03-05,44210,44210,43410,43670,170460,39592.2,34989.085,42189.1023,0,0
288,2014-03-06,44210,44470,43670,44470,218930,39794.6,35070.585,42189.1023,0,0
289,2014-03-07,44470,45010,44210,44470,165620,39997,35150.785,42189.1023,0,0
290,2014-03-10,44740,44740,44470,44470,268800,40204.8,35225.835,42189.1023,0,0
291,2014-03-11,44740,45530,44210,45270,368430,40428.6,35304.885,42189.1023,0,0
292,2014-03-12,45530,46330,45530,45530,445740,40652.2,35382.685,42920.68485,0,0
293,2014-03-13,45800,46070,45270,45530,332570,40865,35459.135,42920.68485,0,0
294,2014-03-14,45530,46070,45270,45270,260770,41078,35527.885,42920.68485,0,0
295,2014-03-17,46330,46330,45270,45270,219650,41291,35593.99,42920.68485,0,0
296,2014-03-18,45270,45530,45010,45010,197580,41482.8,35662.69,42920.68485,0,0
297,2014-03-19,45530,45800,45010,45270,129490,41674.6,35730.14,42920.68485,0,0
298,2014-03-20,45530,45530,44470,44740,234140,41861,35797.49,42920.68485,0,0
299,2014-03-21,44740,45010,44470,44470,215230,42042,35864.79,42920.68485,0,0
300,2014-03-24,44470,44740,44470,44740,355100,42228.4,35935.99,42920.68485,0,0
301,2014-03-25,45010,45010,44470,44470,366480,42414.6,36001.99,42920.68485,0,0
302,2014-03-26,44470,44740,43670,43670,346280,42574.4,36060.095,42920.68485,0,0
303,2014-03-27,43670,43930,43140,43670,89820,42734.2,36111.795,42920.68485,0,0
304,2014-03-28,44210,44210,43410,43930,203840,42893.8,36167.345,42920.68485,0,0
305,2014-03-31,44470,45010,44210,44470,366010,43058.8,36228.145,42920.68485,0,0
306,2014-04-01,44470,44740,43930,44210,366820,43202.6,36287.645,42920.68485,0,0
307,2014-04-02,44210,44470,43930,44210,182420,43319.8,36347.145,42920.68485,0,0
308,2014-04-03,44470,45010,44210,45010,284810,43458.4,36411.95,42920.68485,0,0
309,2014-04-04,45010,46330,45010,46070,405130,43597,36487.25,43076.14191,0,0
310,2014-04-07,47400,48470,46610,47670,891640,43730.2,36571.8,44288.12164,0,0
311,2014-04-08,47670,49270,47400,49270,780470,43895.4,36661.8,44746.24712,0,0
312,2014-04-10,49530,50600,49270,49270,780270,44055.4,36754.35,46288.9261,0,0
313,2014-04-11,49000,50330,48470,50330,446330,44241.8,36852.2,46288.9261,0,0
314,2014-04-14,50600,50600,50070,50070,299930,44444.2,36952.7,46745.84367,0,0
315,2014-04-15,50070,50330,49530,49530,636020,44630.4,37056.9,46745.84367,0,0
316,2014-04-16,49000,49530,48200,48200,559970,44753,37150.6,46745.84367,0,0
317,2014-04-17,49530,49530,48200,49000,488130,44912.8,37243.1,46745.84367,0,0
318,2014-04-18,49270,49270,48200,48470,391850,45062,37335.6,46745.84367,0,0
319,2014-04-21,48470,49000,47930,47930,365500,45211.2,37421.45,46745.84367,0,0
320,2014-04-22,48470,48470,47930,48470,316220,45371.2,37507.45,46745.84367,0,0
321,2014-04-23,48470,48730,48200,48730,222550,45536.4,37596.05,46745.84367,0,0
322,2014-04-24,48470,49270,48470,49270,289010,45680.4,37687.35,46745.84367,0,0
323,2014-04-25,49530,52460,49530,51670,677640,45835.2,37793.2,47145.64189,0,0
324,2014-04-28,51930,52990,51670,51670,267870,45979.2,37901.7,48464.83591,0,0
325,2014-04-29,51120,52990,51120,52990,415580,46160.4,38014.15,48464.83591,0,0
326,2014-05-05,53800,54320,52720,52990,504920,46336,38124.05,49307.63454,0,0
327,2014-05-06,52720,52720,51120,52200,829520,46495.8,38230,49307.63454,0,0
328,2014-05-07,52720,52720,51670,52460,145760,46666.4,38329.45,49307.63454,0,0
329,2014-05-08,51120,51400,49000,49000,1672090,46767.8,38410.35,55310.06104,0,1
330,2014-05-09,48730,51670,47670,51670,957260,46917,38502.05,55310.06104,0,0
331,2014-05-12,52210,52210,48670,49220,459030,46985.4,38581.5,55310.06104,0,0
332,2014-05-13,48670,49480,48400,48950,309180,47048.4,38659.6,55180.73815,0,0
333,2014-05-14,48400,49480,48400,49220,646320,47148.6,38736.45,54752.06127,0,0
334,2014-05-15,49480,50310,46770,48950,1023950,47243.4,38811.95,54752.06127,0,0
335,2014-05-16,48950,49220,47590,48400,423650,47338,38886,54674.06542,0,0
336,2014-05-19,48400,48400,47040,47590,436700,47421.6,38961.1,53676.34179,0,0
337,2014-05-20,47590,49220,47590,48950,305130,47527.2,39043,53676.34179,0,0
338,2014-05-21,48950,49760,48400,49760,363720,47633,39126.4,53676.34179,0,0
339,2014-05-22,49760,50570,49480,50030,490600,47744.2,39213.7,53676.34179,0,0
340,2014-05-23,50030,50840,50030,50310,303820,47861,39301.15,53676.34179,0,0
341,2014-05-26,50030,50310,49760,50310,171180,47961.8,39383.45,53676.34179,0,0
342,2014-05-27,50030,50570,49760,50570,330780,48062.6,39467.05,53676.34179,0,0
343,2014-05-28,50840,51120,50310,51120,276050,48174.4,39553.4,53676.34179,0,0
344,2014-05-29,51120,52470,50840,52210,297670,48313.2,39646.5,53676.34179,0,0
345,2014-05-30,52470,54110,52210,53020,1049070,48468.2,39742.35,53676.34179,0,0
346,2014-06-02,52750,53300,52210,52470,644570,48617.4,39830.25,53676.34179,0,0
347,2014-06-03,52750,53570,52210,53300,311430,48778,39922.3,53676.34179,0,0
348,2014-06-04,53300,53570,52750,53570,459530,48954.6,40013.15,53676.34179,0,0
349,2014-06-05,53300,53570,53020,53020,231090,49125.6,40099.95,53676.34179,0,0
350,2014-06-06,53300,54380,53020,54380,363090,49318.4,40193.55,50071.86177,1,0
351,2014-06-09,54380,58190,54380,56560,497320,49560.2,40292.75,51542.31009,0,0
